year,week_num,start_date,end_date,rank,music,singer,album
2022,44,2022.10.23,2022.10.29,1,Nxde,(여자)아이들,I love
2022,44,2022.10.23,2022.10.29,2,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO),스트릿 맨 파이터(SMF) Original Vol.3 (계급미션)
2022,44,2022.10.23,2022.10.29,3,ANTIFRAGILE,LE SSERAFIM (르세라핌),ANTIFRAGILE
2022,44,2022.10.23,2022.10.29,4,After LIKE,IVE (아이브),After LIKE
2022,44,2022.10.23,2022.10.29,5,사건의 지평선,윤하,YOUNHA 6th Album Repackage `END THEORY : Final Edition`
2022,44,2022.10.23,2022.10.29,6,Hype boy,NewJeans,NewJeans 1st EP `New Jeans`
2022,44,2022.10.23,2022.10.29,7,Rush Hour (Feat. j-hope of BTS),크러쉬 (CRUSH),Rush Hour
2022,45,2022.10.30,2022.11.05,1,Nxde,(여자)아이들,I love
2022,44,2022.10.23,2022.10.29,8,Attention,NewJeans,NewJeans 1st EP `New Jeans`
2022,45,2022.10.30,2022.11.05,2,사건의 지평선,윤하,YOUNHA 6th Album Repackage `END THEORY : Final Edition`
2022,44,2022.10.23,2022.10.29,9,Monologue,테이 (Tei),Monologue
2022,45,2022.10.30,2022.11.05,3,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO),스트릿 맨 파이터(SMF) Original Vol.3 (계급미션)
2022,44,2022.10.23,2022.10.29,10,Shut Down,BLACKPINK,BORN PINK
2022,45,2022.10.30,2022.11.05,4,ANTIFRAGILE,LE SSERAFIM (르세라핌),ANTIFRAGILE
2022,44,2022.10.23,2022.10.29,11,LOVE DIVE,IVE (아이브),LOVE DIVE
2022,45,2022.10.30,2022.11.05,5,After LIKE,IVE (아이브),After LIKE
2022,44,2022.10.23,2022.10.29,12,Pink Venom,BLACKPINK,Pink Venom
2022,45,2022.10.30,2022.11.05,6,Hype boy,NewJeans,NewJeans 1st EP `New Jeans`
2022,44,2022.10.23,2022.10.29,13,딱 10CM만,"10cm, BIG Naughty (서동현)",딱 10CM만
2022,45,2022.10.30,2022.11.05,7,Rush Hour (Feat. j-hope of BTS),크러쉬 (CRUSH),Rush Hour
2022,44,2022.10.23,2022.10.29,14,자격지심 (Feat. ZICO),BE`O (비오),FIVE SENSES
2022,45,2022.10.30,2022.11.05,8,Attention,NewJeans,NewJeans 1st EP `New Jeans`
2022,44,2022.10.23,2022.10.29,15,그때 그 순간 그대로 (그그그),WSG워너비 (가야G),WSG워너비 1집
2022,46,2022.11.06,2022.11.12,1,사건의 지평선,윤하,YOUNHA 6th Album Repackage `END THEORY : Final Edition`
2022,45,2022.10.30,2022.11.05,9,Monologue,테이 (Tei),Monologue
2022,44,2022.10.23,2022.10.29,16,그라데이션,10cm,5.3
2022,46,2022.11.06,2022.11.12,2,Nxde,(여자)아이들,I love
2022,45,2022.10.30,2022.11.05,10,Shut Down,BLACKPINK,BORN PINK
2022,44,2022.10.23,2022.10.29,17,우린 그렇게 사랑해서,"강민경, 잔나비",우린 그렇게 사랑해서
2022,46,2022.11.06,2022.11.12,3,ANTIFRAGILE,LE SSERAFIM (르세라핌),ANTIFRAGILE
2022,45,2022.10.30,2022.11.05,11,LOVE DIVE,IVE (아이브),LOVE DIVE
2022,44,2022.10.23,2022.10.29,18,해요 (2022),#안녕,해요 (2022)
2022,46,2022.11.06,2022.11.12,4,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO),스트릿 맨 파이터(SMF) Original Vol.3 (계급미션)
2022,45,2022.10.30,2022.11.05,12,Pink Venom,BLACKPINK,Pink Venom
2022,44,2022.10.23,2022.10.29,19,TOMBOY,(여자)아이들,I NEVER DIE
2022,46,2022.11.06,2022.11.12,5,After LIKE,IVE (아이브),After LIKE
2022,45,2022.10.30,2022.11.05,13,자격지심 (Feat. ZICO),BE`O (비오),FIVE SENSES
2022,44,2022.10.23,2022.10.29,20,Cookie,NewJeans,NewJeans 1st EP `New Jeans`
2022,47,2022.11.13,2022.11.19,1,사건의 지평선,윤하,YOUNHA 6th Album Repackage `END THEORY : Final Edition`
2022,46,2022.11.06,2022.11.12,6,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO),스트릿 맨 파이터(SMF) Original Vol.3 (계급미션)
2022,45,2022.10.30,2022.11.05,14,Pink Venom,BLACKPINK,Pink Venom
2022,44,2022.10.23,2022.10.29,21,FEARLESS,LE SSERAFIM (르세라핌),FEARLESS
2022,47,2022.11.13,2022.11.19,2,London Boy,임영웅,Polaroid
2022,46,2022.11.06,2022.11.12,7,Hype boy,NewJeans,NewJeans 1st EP `New Jeans`
2022,45,2022.10.30,2022.11.05,15,자격지심 (Feat. ZICO),BE`O (비오),FIVE SENSES
2022,44,2022.10.23,2022.10.29,22,TOMBOY,(여자)아이들,I NEVER DIE
2022,47,2022.11.13,2022.11.19,3,Polaroid,임영웅,Polaroid
2022,46,2022.11.06,2022.11.12,8,After LIKE,IVE (아이브),After LIKE
2022,45,2022.10.30,2022.11.05,16,딱 10CM만,"10cm, BIG Naughty (서동현)",딱 10CM만
2022,44,2022.10.23,2022.10.29,23,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2
2022,47,2022.11.13,2022.11.19,4,Nxde,(여자)아이들,I love
2022,46,2022.11.06,2022.11.12,9,Rush Hour (Feat. j-hope of BTS),크러쉬 (CRUSH),Rush Hour
2022,45,2022.10.30,2022.11.05,17,그때 그 순간 그대로 (그그그),WSG워너비 (가야G),WSG워너비 1집
2022,44,2022.10.23,2022.10.29,24,사랑인가 봐,멜로망스(Melomance),사랑인가 봐 (사내맞선 OST 스페셜 트랙)
